id,name,parent,latitude,longitude,countries,macroareas,status
dtb,Labuk-Kinabatangan Kadazan,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|rung1260|dump1244|labu1249,5.51924,117.507,|MY,|Papunesia,not endangered
dmv,Dumpas,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|rung1260|dump1244|dump1242,5.93483,117.419,|MY,|Papunesia,shifting
tgb,Tobilung,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|tobi1239,6.56097,116.67,|MY,|Papunesia,threatened
tdu,Tempasuk Dusun,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kada1292|temp1235,6.36389,116.545,|MY,|Papunesia,threatened
mqq,Minokok,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kada1292|sugu1244|mino1243,5.43348,116.759,|MY,|Papunesia,threatened
kzs,Sugut Dusun,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kada1292|sugu1244|sugu1243,6.14235,117.176,|MY,|Papunesia,threatened
kzt,Tambunan Dusun,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kada1292|sugu1244|tamb1254,5.68284,116.373,|MY,|Papunesia,threatened
ktr,Kota Marudu Tinagas,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kada1292|sugu1244|kota1278,6.377,116.946,|MY,|Papunesia,threatened
dtp,Central Dusun,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kada1292|cent2100,6.02998,116.681,|MY,|Papunesia,threatened
kzj,Coastal Kadazan,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kada1292|coas1294,5.77065,116.063,|MY,|Papunesia,not endangered
kqr,Kimaragang,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kima1244,6.61982,116.96,|MY,|Papunesia,threatened
dkr,Kuijau,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kuij1237,5.47179,116.108,|MY,|Papunesia,threatened
grm,Kota Marudu Talantang,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|kota1279,6.48554,116.853,|MY,|Papunesia,threatened
kqt,Klias River Kadazan,aust1307|mala1545|nort3253|sout3154|grea1293|dusu1277|klia1235,5.39453,115.582,|MY,|Papunesia,threatened
bsy,Sabah Bisaya,aust1307|mala1545|nort3253|sout3154|grea1293|bisa1270|saba1267,5.30433,115.512,|MY,|Papunesia,threatened
bsb,Brunei Bisaya-Dusun,aust1307|mala1545|nort3253|sout3154|grea1293|bisa1270|brun1245,4.60791,114.517,|BN|MY,|Papunesia,not endangered
dtr,Lotud,aust1307|mala1545|nort3253|sout3154|grea1293|bisa1270|lotu1250,6.13732,116.232,|MY,|Papunesia,threatened
txx,Tatana,aust1307|mala1545|nort3253|sout3154|grea1294|tata1257,5.49808,115.553,|MY,|Papunesia,threatened
kve,Kalabakan,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|east2724|kala1391,4.53605,117.317,|MY,|Papunesia,threatened
sbr,Sembakung Murut,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|east2724|selu1244|semb1240,4.22102,116.799,|ID|MY,|Papunesia,threatened
slg,Selungai Murut,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|east2724|selu1244|selu1243,4.34788,116.45,|ID|MY,|Papunesia,threatened
kqv,Okolod,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|east2724|okol1241,4.53989,115.753,|ID|MY,|Papunesia,not endangered
mvv,Tagal Murut,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|suma1273|taga1273,4.42907,116.177,|ID|MY,|Papunesia,threatened
bqr,Burusu,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|suma1273|tidu1238|buru1304,3.36912,117.012,|ID,|Papunesia,not endangered
itd,Southern Tidung,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|suma1273|tidu1238|tidu1239|sout3241,4.0,117.75,|ID,|Papunesia,not endangered
ntd,Northern Tidung,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|suma1273|tidu1238|tidu1239|nort3262,5.8606,117.5455,|MY,|Papunesia,shifting
kxi,Keningau Murut,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|keni1249,5.42272,116.198,|MY,|Papunesia,shifting
bnb,Bookan,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|book1241,5.32519,116.474,|MY,|Papunesia,shifting
tih,Timugon Murut,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|timu1262,5.1796,115.826,|MY,|Papunesia,threatened
gnq,Gana,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|gana1277,5.57583,116.145,|MY,|Papunesia,shifting
plz,Paluan,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|nort3186|palu1253,5.02715,116.346,|MY,|Papunesia,threatened
None,Abai Tubu-Abai Sembuak,aust1307|mala1545|nort3253|sout3154|grea1294|muru1275|abai1241,3.524226,116.162455,|MY,|Papunesia,None
dpp,Papar,aust1307|mala1545|nort3253|sout3154|grea1294|papa1268,5.57378,115.58,|MY,|Papunesia,shifting
mxd,Modang,aust1307|mala1545|nort3253|kaya1335|moda1243|moda1244,0.80793,116.573,|ID,|Papunesia,not endangered
sge,Segai,aust1307|mala1545|nort3253|kaya1335|moda1243|sega1243,1.97695,116.954,|ID,|Papunesia,threatened
kys,Baram Kayan,aust1307|mala1545|nort3253|kaya1335|kaya1336|kaya1333|bara1370,3.51211,114.482,|MY,|Papunesia,threatened
xkd,Mendalam Kayan,aust1307|mala1545|nort3253|kaya1335|kaya1336|kaya1333|mend1267,0.98794,113.286,|ID,|Papunesia,threatened
bfg,Busang Kayan,aust1307|mala1545|nort3253|kaya1335|kaya1336|kaya1333|reja1244|busa1255,0.03494,115.401,|ID,|Papunesia,threatened
xay,Kayan Mahakam,aust1307|mala1545|nort3253|kaya1335|kaya1336|kaya1333|reja1244|kaya1324,0.91787,114.452,|ID,|Papunesia,threatened
ree,Rejang Kayan,aust1307|mala1545|nort3253|kaya1335|kaya1336|kaya1333|reja1244|reja1241,2.71903,114.169,|MY,|Papunesia,threatened
bhv,Bahau,aust1307|mala1545|nort3253|kaya1335|kaya1336|kaya1333|baha1257,0.30801,115.332,|ID,|Papunesia,not endangered
xkn,Kayan River Kayan,aust1307|mala1545|nort3253|kaya1335|kaya1336|kaya1333|kaya1325,1.78269,115.827,|ID,|Papunesia,threatened
mxr,Murik (Malaysia),aust1307|mala1545|nort3253|kaya1335|kaya1336|muri1259,3.7519,114.434,|MY,|Papunesia,shifting
dro,Daro-Matu Melanau,aust1307|mala1545|nort3253|sara1342|mela1255|daro1239,2.54435,111.536,|MY,|Papunesia,threatened
mel,Central Melanau,aust1307|mala1545|nort3253|sara1342|mela1255|cent2101,2.524086,111.346451,|BN|MY,|Papunesia,threatened
kxn,Kanowit-Tanjong Melanau,aust1307|mala1545|nort3253|sara1342|mela1255|sibu1259|kano1244,2.03781,112.383,|MY,|Papunesia,shifting
sdx,Sibu Melanau,aust1307|mala1545|nort3253|sara1342|mela1255|sibu1259|sibu1258,2.26758,111.763,|MY,|Papunesia,shifting
skp,Sekapan,aust1307|mala1545|nort3253|sara1342|kaja1255|seka1248,2.47567,113.562,|MY,|Papunesia,threatened
lhn,Lahanan,aust1307|mala1545|nort3253|sara1342|kaja1255|kaja1256|laha1253,2.72734,113.947,|MY,|Papunesia,threatened
kag,Kajaman,aust1307|mala1545|nort3253|sara1342|kaja1255|kaja1256|kaja1250,2.78613,113.886,|MY,|Papunesia,threatened
hov,Hobongan,aust1307|mala1545|nort3253|sara1342|puna1279|mull1247|hovo1239,0.9841,113.897,|ID,|Papunesia,threatened
pni,Aoheng-Seputan,aust1307|mala1545|nort3253|sara1342|puna1279|mull1247|aohe1237,0.87404,114.127,|ID,|Papunesia,threatened
xke,Kereho,aust1307|mala1545|nort3253|sara1342|puna1279|mull1247|kere1285,0.64649,113.644,|ID,|Papunesia,threatened
puj,Punan Tubu,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|puna1281|puna1266,2.86972,116.26,|ID,|Papunesia,threatened
pna,Punan Bah-Biau,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|puna1281|puna1275,2.27377,113.156,|MY,|Papunesia,threatened
sjb,Sajau-Latti,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|puna1281|saja1241,2.43432,117.401,|ID,|Papunesia,not endangered
umi,Ukit,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|buka1263|ukit1237,1.56623,114.579,|MY,|Papunesia,shifting
bvk,Bukat,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|buka1263|buka1261,1.29075,113.246,|ID|MY,|Papunesia,threatened
bkn,Bukitan,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|buka1263|buki1248,2.34947,114.895,|ID|MY,|Papunesia,threatened
pud,Punan Aput,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|aput1239|puna1267,1.38035,116.089,|ID,|Papunesia,threatened
puf,Punan Merah,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|aput1239|puna1268,0.50763,115.588,|ID,|Papunesia,shifting
spg,Sihan,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|aput1239|sian1255,2.66154,113.843,|MY,|Papunesia,moribund
pnm,Punan Batu 1,aust1307|mala1545|nort3253|sara1342|puna1279|puna1280|aput1239|puna1278,2.65327,113.93,|MY,|Papunesia,moribund
dbj,Ida'an,aust1307|mala1545|nort3253|nort3172|idaa1241,5.29059,118.515,|MY,|Papunesia,threatened
bdg,Bonggi,aust1307|mala1545|nort3253|nort3172|bong1289,7.29249,117.174,|MY,|Papunesia,threatened
blj,Bolongan,aust1307|mala1545|nort3253|unun9995|bolo1268,2.75927,117.293,|ID,|Papunesia,not endangered
ttw,Western Lowland Kenyah,aust1307|mala1545|nort3253|nort3171|keny1280|lowl1270|west2875|long1406,3.85226,114.82,|MY,|Papunesia,shifting
pez,Eastern Penan,aust1307|mala1545|nort3253|nort3171|keny1280|lowl1270|west2875|pena1271|east2485,4.5915,114.584,|BN|MY,|Papunesia,shifting
sib,Sebop,aust1307|mala1545|nort3253|nort3171|keny1280|lowl1270|west2875|pena1271|west2562|sebo1238,3.42701,114.178,|MY,|Papunesia,threatened
pne,Western Penan,aust1307|mala1545|nort3253|nort3171|keny1280|lowl1270|west2875|pena1271|west2562|west2563,3.4667,114.523,|BN|MY,|Papunesia,threatened
whk,Eastern Lowland Kenyah,aust1307|mala1545|nort3253|nort3171|keny1280|lowl1270|waha1238,1.56635,116.655,|ID,|Papunesia,shifting
xkl,Usun Apau Kenyah,aust1307|mala1545|nort3253|nort3171|keny1280|high1288|main1275,3.54443,114.039,|ID|MY,|Papunesia,threatened
xky,Uma' Lasan,aust1307|mala1545|nort3253|nort3171|keny1280|high1288|uppe1425|umal1239,2.14141,114.205,|ID|MY,|Papunesia,threatened
ulu,Uma' Lung,aust1307|mala1545|nort3253|nort3171|keny1280|high1288|uppe1425|umal1238,3.25,116.5,|ID,|Papunesia,shifting
nrm,Narom,aust1307|mala1545|nort3253|nort3171|bera1263|cent2094|cent2273|naro1251,4.42115,114.011,|MY,|Papunesia,threatened
llk,Lelak,aust1307|mala1545|nort3253|nort3171|bera1263|cent2094|cent2273|lela1246,4.11426,114.029,|MY,|Papunesia,extinct
kyi,Kiput,aust1307|mala1545|nort3253|nort3171|bera1263|cent2094|cent2272|kipu1237,4.16535,114.367,|BN|MY,|Papunesia,shifting
beg,Lemeting,aust1307|mala1545|nort3253|nort3171|bera1263|cent2094|cent2272|bela1260,4.96207,114.933,|BN|MY,|Papunesia,moribund
ttg,Tutong,aust1307|mala1545|nort3253|nort3171|bera1263|cent2094|cent2272|tuto1241,4.74327,114.638,|BN,|Papunesia,threatened
zbe,East Berawan,aust1307|mala1545|nort3253|nort3171|bera1263|bera1264|cent2097|east2486,3.96098,114.606,|MY,|Papunesia,threatened
zbc,Central Berawan,aust1307|mala1545|nort3253|nort3171|bera1263|bera1264|cent2097|cent2098,3.97194,114.565,|MY,|Papunesia,moribund
zbw,West Berawan,aust1307|mala1545|nort3253|nort3171|bera1263|bera1264|west2564,3.9815,114.528,|MY,|Papunesia,threatened
lnd,Lundayeh,aust1307|mala1545|nort3253|nort3171|kela1257|lund1271,4.25064,115.5,|BN|ID|MY,|Papunesia,not endangered
snv,Sa'ban,aust1307|mala1545|nort3253|nort3171|kela1257|kela1260|saba1265,3.58723,115.664,|ID|MY,|Papunesia,threatened
kzi,Kelabit,aust1307|mala1545|nort3253|nort3171|kela1257|kela1260|kela1258,3.31783,115.428,|BN|ID|MY,|Papunesia,threatened
tgq,Tring,aust1307|mala1545|nort3253|nort3171|kela1257|kela1260|trin1273,1.335,110.036,|MY,|Papunesia,threatened
lgi,Lengilu,aust1307|mala1545|nort3253|nort3171|kela1257|kela1260|leng1260,3.69641,115.91,|ID,|Papunesia,threatened
bny,Bintulu,aust1307|mala1545|nort3253|nort3171|bint1246,3.867,113.634,|MY,|Papunesia,threatened
lra,Rara Bakati',aust1307|mala1545|land1261|beny1238|baka1275|rara1236|rara1235,1.27026,109.539,|ID|MY,|Papunesia,not endangered
sre,Sara Bakati',aust1307|mala1545|land1261|beny1238|baka1275|rara1236|sara1329,1.20403,109.6155,|ID,|Papunesia,shifting
bei,Riuk Bekati',aust1307|mala1545|land1261|beny1238|baka1275|beka1241,1.3307,109.576,|ID,|Papunesia,threatened
byd,Benyadu',aust1307|mala1545|land1261|beny1238|beny1237,0.78534,109.753,|ID,|Papunesia,not endangered
sdo,Bukar-Sadung Bidayuh,aust1307|mala1545|land1261|bida1239|bida1237|sado1238|buka1257,0.96817,110.657,|ID|MY,|Papunesia,threatened
rej,Rejang,aust1307|mala1545|land1261|bida1239|bida1237|sado1238|reja1240,-3.33056,102.434,|ID,|Papunesia,not endangered
bth,Biatah Bidayuh,aust1307|mala1545|land1261|bida1239|bida1237|biat1246,1.17596,110.254,|ID|MY,|Papunesia,threatened
sne,Bau-Jagoi Bidayuh,aust1307|mala1545|land1261|bida1239|bida1237|baub1235,1.54467,109.985,|ID|MY,|Papunesia,threatened
trx,Tringgus-Sembaan Bidayuh,aust1307|mala1545|land1261|bida1239|bida1237|trin1271,1.4313,109.95,|ID|MY,|Papunesia,threatened
xem,Mateq,aust1307|mala1545|land1261|bida1239|sout2922|kemb1249,0.66181,110.468,|ID|MY,|Papunesia,not endangered
scg,Sanggau,aust1307|mala1545|land1261|bida1239|sout2922|sang1339,-0.13152,110.404,|ID,|Papunesia,not endangered
rir,Ribun,aust1307|mala1545|land1261|bida1239|sout2922|ribu1241,0.32189,110.207,|ID,|Papunesia,not endangered
djo,Jangkang,aust1307|mala1545|land1261|bida1239|sout2922|jang1257,0.29738,110.647,|ID,|Papunesia,not endangered
sdm,Onya Darat,aust1307|mala1545|land1261|bida1239|sout2922|sema1269,-0.75188,110.527,|ID,|Papunesia,not endangered
ljp,Lampung Api,aust1307|mala1545|lamp1241|lamp1243,-5.73463,105.037,|ID,|Papunesia,not endangered
abl,Lampung Nyo,aust1307|mala1545|lamp1241|lamp1242,-4.43957,105.397,|ID,|Papunesia,not endangered
kge,Komering,aust1307|mala1545|lamp1241|kome1238,-3.79215,105.107,|ID,|Papunesia,not endangered
bdb,Basap,aust1307|mala1545|basa1291|basa1286,1.41405,117.942,|ID,|Papunesia,threatened
slm,Pangutaran Sama,aust1307|mala1545|basa1291|grea1283|sama1302|sulu1242|pang1291,6.27167,120.536,|PH,|Papunesia,not endangered
bdr,West Coast Bajau,aust1307|mala1545|basa1291|grea1283|sama1302|sulu1242|born1254|west2560,6.00631,116.124,|MY,|Papunesia,threatened
sjm,Mapun,aust1307|mala1545|basa1291|grea1283|sama1302|sulu1242|born1254|mapu1244,6.09061,118.75,|MY|PH,|Papunesia,not endangered
bdl,Indonesian Bajau,aust1307|mala1545|basa1291|grea1283|sama1302|sulu1242|born1254|indo1317,-3.68664,122.253,|ID,|Papunesia,threatened
sml,Central Sama,aust1307|mala1545|basa1291|grea1283|sama1302|sulu1242|inne1244|cent2092,7.004574,118.455978,|PH,|Papunesia,not endangered
ssb,Southern Sama,aust1307|mala1545|basa1291|grea1283|sama1302|sulu1242|inne1244|sout2918,4.755836,119.483887,|ID|MY|PH,|Papunesia,not endangered
sse,Balangingi,aust1307|mala1545|basa1291|grea1283|sama1302|sulu1242|inne1244|bala1311,6.011614,121.686646,|MY|PH,|Papunesia,not endangered
yka,Yakan,aust1307|mala1545|basa1291|grea1283|sama1302|yaka1277,6.531023,122.021729,|PH,|Papunesia,not endangered
abx,Inabaknon,aust1307|mala1545|basa1291|grea1283|sama1302|inab1237,12.4264,124.166,|PH,|Papunesia,not endangered
twy,Tawoyan,aust1307|mala1545|basa1291|grea1283|nort2888|tawo1243,-1.30017,115.204,|ID,|Papunesia,not endangered
lbx,Lawangan,aust1307|mala1545|basa1291|grea1283|nort2888|lawa1257,-1.80261,115.876,|ID,|Papunesia,not endangered
nij,Ngaju,aust1307|mala1545|basa1291|grea1283|sout2921|ngaj1237,-1.58463,112.794,|ID,|Papunesia,not endangered
bkr,Bakumpai,aust1307|mala1545|basa1291|grea1283|sout2921|baku1263,-1.98842,114.77,|ID,|Papunesia,not endangered
buc,Kibosy Kiantalaotsy-Majunga,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|nort3196|bush1250,-12.9652,45.1368,|YT,|Africa,threatened
bzc,Southern Betsimisaraka Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|nort3196|cent2382|sout2920,-22.8,47.82,|MG,|Africa,not endangered
plt,Plateau Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|nort3196|cent2382|plat1254,-19.5907,47.1211,|MG,|Africa,not endangered
xmv,Antankarana Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|nort3196|nort3207|anta1255,-13.2164,49.2402,|MG,|Africa,not endangered
xmw,Tsimihety Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|nort3196|nort3207|tsim1259|tsim1257,-15.4294,48.8102,|MG,|Africa,not endangered
bmm,Northern Betsimisaraka Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|nort3196|nort3207|tsim1259|nort2890,-19.9184,48.812,|MG,|Africa,not endangered
tdx,Tandroy Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|sout3174|tand1256,-24.80155,45.9,|MG,|Africa,not endangered
tkg,Tesaka Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|sout3174|sout3346|tesa1236,-23.3,47.33,|MG,|Africa,not endangered
skg,West Malagasy Sakalava,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|sout3174|sout3346|nucl1799|inla1273|saka1299|saka1291,-20.28,44.32,|MG,|Africa,not endangered
msh,Masikoro Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|sout3174|sout3346|nucl1799|inla1273|saka1299|masi1268,-22.5582,43.8156,|MG,|Africa,not endangered
bhr,Bara Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|sout3174|sout3346|nucl1799|inla1273|bara1407|bara1369,-23.9716,45.5937,|MG,|Africa,not endangered
txy,Tanosy Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|sout3174|sout3346|nucl1799|inla1273|bara1407|tano1246,-24.9186,47.1357,|MG,|Africa,not endangered
None,Mahafaly-Antanalana Malagasy,aust1307|mala1545|basa1291|grea1283|sout2919|mala1537|sout3174|sout3346|nucl1799|maha1309,-24.2,44.5,|MG,|Africa,None
pku,Paku,aust1307|mala1545|basa1291|grea1283|sout2919|maan1240|paku1239,-1.9063,115.087,|ID,|Papunesia,moribund
mhy,Ma'anyan,aust1307|mala1545|basa1291|grea1283|sout2919|maan1240|maan1238,-2.1239,115.092,|ID,|Papunesia,threatened
duw,Dusun Witu,aust1307|mala1545|basa1291|grea1283|sout2919|dusu1267,-1.57408,114.979,|ID,|Papunesia,threatened
dun,Dusun Deyah,aust1307|mala1545|basa1291|grea1283|dusu1271,-1.95514,115.578,|ID,|Papunesia,not endangered
duq,Dusun Malang,aust1307|mala1545|basa1291|grea1283|dusu1269,-0.85277,115.392,|ID,|Papunesia,threatened
apg,Ampanang,aust1307|mala1545|basa1291|grea1283|bari1287|ampa1239,-0.79259,116.349,|ID,|Papunesia,not endangered
tjg,Tunjung,aust1307|mala1545|basa1291|grea1283|bari1287|tunj1244,-0.29048,115.883,|ID,|Papunesia,threatened
kkx,Kohin,aust1307|mala1545|basa1291|grea1283|nort2891|kohi1250,-1.43973,111.905,|ID,|Papunesia,threatened
sya,Siang,aust1307|mala1545|basa1291|grea1283|nort2891|sian1254,-0.38398,114.693,|ID,|Papunesia,not endangered
otd,Ot Danum,aust1307|mala1545|basa1291|grea1283|nort2891|otda1235,-0.3955,113.469,|ID,|Papunesia,not endangered
mwt,Moken,aust1307|mala1545|moke1241|moke1242,10.1474,98.6765,|MM|TH,|Eurasia,shifting
mkm,Moklen,aust1307|mala1545|moke1241|mokl1243,8.16761,98.3176,|TH,|Eurasia,shifting
cha,Chamorro,aust1307|mala1545|cham1312,13.438011,144.74474,|GU|MP,|Papunesia,threatened
ppk,Uma,aust1307|mala1545|cele1242|kail1255|kail1253|sout2926|umaa1242,-1.70416,119.968,|ID,|Papunesia,not endangered
lje,Rampi,aust1307|mala1545|cele1242|kail1255|kail1253|sout2926|ramp1243,-2.1399,120.356,|ID,|Papunesia,threatened
bep,Besoa,aust1307|mala1545|cele1242|kail1255|kail1253|sout2926|bada1260|beso1237,-1.60095,120.379,|ID,|Papunesia,shifting
npy,Napu,aust1307|mala1545|cele1242|kail1255|kail1253|sout2926|bada1260|napu1241,-1.43707,120.338,|ID,|Papunesia,shifting
bhz,Bada (Indonesia),aust1307|mala1545|cele1242|kail1255|kail1253|sout2926|bada1260|bada1261,-1.80249,120.319,|ID,|Papunesia,not endangered
sdu,Sarudu,aust1307|mala1545|cele1242|kail1255|kail1253|sout2926|saru1242,-1.7094,119.349,|ID,|Papunesia,threatened
tvw,Sedoa,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|kail1254|sedo1237,-1.37295,120.378,|ID,|Papunesia,not endangered
brs,Baras,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|kail1254|bara1371,-1.5667,119.342,|ID,|Papunesia,shifting
kzf,Da'a Kaili,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|kail1254|daak1235,-1.21051,119.527,|ID,|Papunesia,not endangered
unz,Unde Kaili,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|kail1254|unde1235,-0.85876,119.673,|ID,|Papunesia,not endangered
myl,Moma,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|kail1254|kula1284|moma1242,-1.4313,120.009,|ID,|Papunesia,not endangered
klw,Tado-Lindu,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|kail1254|kula1284|lind1248,-1.35748,120.063,|ID,|Papunesia,not endangered
toy,Topoiyo,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|kail1254|topo1243,-2.06702,119.314,|ID,|Papunesia,moribund
lew,Ledo Kaili,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|kail1254|ledo1238,-1.03033,120.132,|ID,|Papunesia,not endangered
pmf,Pamona,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|pamo1251|pamo1252,-1.62663,121.268,|ID,|Papunesia,threatened
ttp,Tombelala,aust1307|mala1545|cele1242|kail1255|kail1253|nort2898|pamo1251|tomb1245,-2.50998,121.915,|ID,|Papunesia,shifting
kly,Kalao,aust1307|mala1545|cele1242|kail1255|wotu1239|kala1393|kala1394,-7.31213,120.995,|ID,|Papunesia,shifting
lji,Laiyolo,aust1307|mala1545|cele1242|kail1255|wotu1239|kala1393|laiy1246,-6.45512,120.483,|ID,|Papunesia,shifting
wlo,Wolio,aust1307|mala1545|cele1242|kail1255|wotu1239|woli1240|woli1241,-5.33,122.67,|ID,|Papunesia,threatened
kgx,Kamaru,aust1307|mala1545|cele1242|kail1255|wotu1239|woli1240|kama1364,-5.15696,123.045,|ID,|Papunesia,threatened
wtw,Wotu,aust1307|mala1545|cele1242|kail1255|wotu1239|wotu1240,-2.59593,120.9,|ID,|Papunesia,shifting
bhq,Tukang Besi South,aust1307|mala1545|cele1242|east2488|sout2928|muna1246|tuka1246|tuka1247|tuka1249,-5.7478,123.948,|ID,|Papunesia,not endangered
khc,Tukang Besi North,aust1307|mala1545|cele1242|east2488|sout2928|muna1246|tuka1246|tuka1247|tuka1248,-5.30994,123.578,|ID,|Papunesia,not endangered
